query_id,eval_id,sample_name,target_formula,target_formula_key,formula_group_id,target_space_group,target_space_group_symbol,target_crystal_system,target_phase_id,target_database,target_database_id,target_cif_path,mapping_basis,notes
gen_0516,Cd5(PO6)2_19,Cd5(PO6)2_19,Cd5(PO6)2,Cd5(PO6)2,Cd5|O12|P2::sg::19,19,P2_12_12_1,orthorhombic,cod_2312405,cod,2312405,generated_spectra/all_1500/Cd5(PO6)2_19/Cd5(PO6)2_19.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0517,Cd7Se4_63,Cd7Se4_63,Cd7Se4,Cd7Se4,Cd7|Se4::sg::63,63,Cmcm,orthorhombic,cod_4122273,cod,4122273,generated_spectra/all_1500/Cd7Se4_63/Cd7Se4_63.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0518,CdI14_156,CdI14_156,CdI14,CdI14,Cd1|I14::sg::156,156,P3m1,trigonal,cod_2310316,cod,2310316,generated_spectra/all_1500/CdI14_156/CdI14_156.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0519,CdPo_216,CdPo_216,CdPo,CdPo,Cd1|Po1::sg::216,216,F-43m,cubic,cod_1525466,cod,1525466,generated_spectra/all_1500/CdPo_216/CdPo_216.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0520,CdWO4_88,CdWO4_88,CdWO4,CdWO4,Cd1|O4|W1::sg::88,88,I4_1/a,tetragonal,cod_1549132,cod,1549132,generated_spectra/all_1500/CdWO4_88/CdWO4_88.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0521,Cd_12,Cd_12,Cd,Cd,Cd1::sg::12,12,C2/m,monoclinic,cod_4030924,cod,4030924,generated_spectra/all_1500/Cd_12/Cd_12.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0522,Cd_166,Cd_166,Cd,Cd,Cd1::sg::166,166,R-3m,trigonal,mp-1183542,materials_project,mp-1183542,generated_spectra/all_1500/Cd_166/Cd_166.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0523,Cd_194,Cd_194,Cd,Cd,Cd1::sg::194,194,P6_3/mmc,hexagonal,mp-94,materials_project,mp-94,generated_spectra/all_1500/Cd_194/Cd_194.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0524,Cd_225,Cd_225,Cd,Cd,Cd1::sg::225,225,Fm-3m,cubic,mp-1096861,materials_project,mp-1096861,generated_spectra/all_1500/Cd_225/Cd_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0525,Cd_229,Cd_229,Cd,Cd,Cd1::sg::229,229,Im-3m,cubic,mp-2647135,materials_project,mp-2647135,generated_spectra/all_1500/Cd_229/Cd_229.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0526,Ce(NO5)3_2,Ce(NO5)3_2,Ce(NO5)3,Ce(NO5)3,Ce1|N3|O15::sg::2,2,P-1,triclinic,cod_1541865,cod,1541865,generated_spectra/all_1500/Ce(NO5)3_2/Ce(NO5)3_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0527,Ce11O20_2,Ce11O20_2,Ce11O20,Ce11O20,Ce11|O20::sg::2,2,P-1,triclinic,mp-505619,materials_project,mp-505619,generated_spectra/all_1500/Ce11O20_2/Ce11O20_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0528,Ce13O24_1,Ce13O24_1,Ce13O24,Ce13O24,Ce13|O24::sg::1,1,P1,triclinic,mp-684627,materials_project,mp-684627,generated_spectra/all_1500/Ce13O24_1/Ce13O24_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0529,Ce16O27_1,Ce16O27_1,Ce16O27,Ce16O27,Ce16|O27::sg::1,1,P1,triclinic,mp-684594,materials_project,mp-684594,generated_spectra/all_1500/Ce16O27_1/Ce16O27_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0530,Ce16Si15(N16O3)2_205,Ce16Si15(N16O3)2_205,Ce16Si15(N16O3)2,Ce16Si15(N16O3)2,Ce16|N32|O6|Si15::sg::205,205,Pa-3,cubic,cod_1536820,cod,1536820,generated_spectra/all_1500/Ce16Si15(N16O3)2_205/Ce16Si15(N16O3)2_205.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0531,Ce17O32_2,Ce17O32_2,Ce17O32,Ce17O32,Ce17|O32::sg::2,2,P-1,triclinic,mp-673643,materials_project,mp-673643,generated_spectra/all_1500/Ce17O32_2/Ce17O32_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0532,Ce24Co11_186,Ce24Co11_186,Ce24Co11,Ce24Co11,Ce24|Co11::sg::186,186,P6_3mc,hexagonal,cod_2310302,cod,2310302,generated_spectra/all_1500/Ce24Co11_186/Ce24Co11_186.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0533,Ce2Ni7_62,Ce2Ni7_62,Ce2Ni7,Ce2Ni7,Ce2|Ni7::sg::62,62,Pnma,orthorhombic,cod_4307819,cod,4307819,generated_spectra/all_1500/Ce2Ni7_62/Ce2Ni7_62.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0534,Ce4Mo2O11_86,Ce4Mo2O11_86,Ce4Mo2O11,Ce4Mo2O11,Ce4|Mo2|O11::sg::86,86,P4_2/n,tetragonal,cod_4002886,cod,4002886,generated_spectra/all_1500/Ce4Mo2O11_86/Ce4Mo2O11_86.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0535,Ce5O9_2,Ce5O9_2,Ce5O9,Ce5O9,Ce5|O9::sg::2,2,P-1,triclinic,mp-32613,materials_project,mp-32613,generated_spectra/all_1500/Ce5O9_2/Ce5O9_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0536,CeMoO2_88,CeMoO2_88,CeMoO2,CeMoO2,Ce1|Mo1|O2::sg::88,88,I4_1/a,tetragonal,cod_2000339,cod,2000339,generated_spectra/all_1500/CeMoO2_88/CeMoO2_88.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0537,CeP2(HO3)2_164,CeP2(HO3)2_164,CeP2(HO3)2,CeP2(HO3)2,Ce1|H2|O6|P2::sg::164,164,P-3m1,trigonal,cod_2242273,cod,2242273,generated_spectra/all_1500/CeP2(HO3)2_164/CeP2(HO3)2_164.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0538,CeS2_33,CeS2_33,CeS2,CeS2,Ce1|S2::sg::33,33,Pna2_1,orthorhombic,cod_2107303,cod,2107303,generated_spectra/all_1500/CeS2_33/CeS2_33.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0539,Ce_12,Ce_12,Ce,Ce,Ce1::sg::12,12,C2/m,monoclinic,mp-567332,materials_project,mp-567332,generated_spectra/all_1500/Ce_12/Ce_12.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0540,Ce_194,Ce_194,Ce,Ce,Ce1::sg::194,194,P6_3/mmc,hexagonal,mp-20372,materials_project,mp-20372,generated_spectra/all_1500/Ce_194/Ce_194.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0541,Ce_225,Ce_225,Ce,Ce,Ce1::sg::225,225,Fm-3m,cubic,mp-28,materials_project,mp-28,generated_spectra/all_1500/Ce_225/Ce_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0542,Ce_229,Ce_229,Ce,Ce,Ce1::sg::229,229,Im-3m,cubic,mp-10024,materials_project,mp-10024,generated_spectra/all_1500/Ce_229/Ce_229.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0543,Ce_63,Ce_63,Ce,Ce,Ce1::sg::63,63,Cmcm,orthorhombic,mp-64,materials_project,mp-64,generated_spectra/all_1500/Ce_63/Ce_63.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0544,Cf(IO3)3_14,Cf(IO3)3_14,Cf(IO3)3,Cf(IO3)3,Cf1|I3|O9::sg::14,14,P2_1/c,monoclinic,cod_4300618,cod,4300618,generated_spectra/all_1500/Cf(IO3)3_14/Cf(IO3)3_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0545,CfCl3_63,CfCl3_63,CfCl3,CfCl3,Cf1|Cl3::sg::63,63,Cmcm,orthorhombic,cod_4031194,cod,4031194,generated_spectra/all_1500/CfCl3_63/CfCl3_63.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0546,CfPt5_191,CfPt5_191,CfPt5,CfPt5,Cf1|Pt5::sg::191,191,P6/mmm,hexagonal,cod_1525123,cod,1525123,generated_spectra/all_1500/CfPt5_191/CfPt5_191.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0547,Cl2O7_15,Cl2O7_15,Cl2O7,Cl2O7,Cl2|O7::sg::15,15,C2/c,monoclinic,mp-31050,materials_project,mp-31050,generated_spectra/all_1500/Cl2O7_15/Cl2O7_15.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0548,Cl2O_141,Cl2O_141,Cl2O,Cl2O,Cl2|O1::sg::141,141,I4_1/amd,tetragonal,mp-29537,materials_project,mp-29537,generated_spectra/all_1500/Cl2O_141/Cl2O_141.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0549,Cl2_123,Cl2_123,Cl2,Cl2,Cl1::sg::123,123,P4/mmm,tetragonal,cod_5900027,cod,5900027,generated_spectra/all_1500/Cl2_123/Cl2_123.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0550,Cl2_138,Cl2_138,Cl2,Cl2,Cl1::sg::138,138,P4_2/ncm,tetragonal,mp-570778,materials_project,mp-570778,generated_spectra/all_1500/Cl2_138/Cl2_138.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0551,Cl2_64,Cl2_64,Cl2,Cl2,Cl1::sg::64,64,Cmce,orthorhombic,mp-22848,materials_project,mp-22848,generated_spectra/all_1500/Cl2_64/Cl2_64.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0552,ClO2_61,ClO2_61,ClO2,ClO2,Cl1|O2::sg::61,61,Pbca,orthorhombic,mp-23207,materials_project,mp-23207,generated_spectra/all_1500/ClO2_61/ClO2_61.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0553,ClO3_9,ClO3_9,ClO3,ClO3,Cl1|O3::sg::9,9,Cc,monoclinic,mp-22869,materials_project,mp-22869,generated_spectra/all_1500/ClO3_9/ClO3_9.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0554,ClO5_14,ClO5_14,ClO5,ClO5,Cl1|O5::sg::14,14,P2_1/c,monoclinic,mp-1213825,materials_project,mp-1213825,generated_spectra/all_1500/ClO5_14/ClO5_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0555,ClO5_62,ClO5_62,ClO5,ClO5,Cl1|O5::sg::62,62,Pnma,orthorhombic,mp-1181724,materials_project,mp-1181724,generated_spectra/all_1500/ClO5_62/ClO5_62.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0556,ClO6_62,ClO6_62,ClO6,ClO6,Cl1|O6::sg::62,62,Pnma,orthorhombic,mp-733797,materials_project,mp-733797,generated_spectra/all_1500/ClO6_62/ClO6_62.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0557,ClO_141,ClO_141,ClO,ClO,Cl1|O1::sg::141,141,I4_1/amd,tetragonal,mp-1213922,materials_project,mp-1213922,generated_spectra/all_1500/ClO_141/ClO_141.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0558,ClO_221,ClO_221,ClO,ClO,Cl1|O1::sg::221,221,Pm-3m,cubic,mp-1059242,materials_project,mp-1059242,generated_spectra/all_1500/ClO_221/ClO_221.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0559,CmBi_225,CmBi_225,CmBi,CmBi,Bi1|Cm1::sg::225,225,Fm-3m,cubic,cod_1527406,cod,1527406,generated_spectra/all_1500/CmBi_225/CmBi_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0560,CmIr2_227,CmIr2_227,CmIr2,CmIr2,Cm1|Ir2::sg::227,227,Fd-3m,cubic,cod_1524325,cod,1524325,generated_spectra/all_1500/CmIr2_227/CmIr2_227.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0561,CmO2_225,CmO2_225,CmO2,CmO2,Cm1|O2::sg::225,225,Fm-3m,cubic,cod_9009009,cod,9009009,generated_spectra/all_1500/CmO2_225/CmO2_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0562,CmO_225,CmO_225,CmO,CmO,Cm1|O1::sg::225,225,Fm-3m,cubic,cod_1528054,cod,1528054,generated_spectra/all_1500/CmO_225/CmO_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0563,CmPd3_221,CmPd3_221,CmPd3,CmPd3,Cm1|Pd3::sg::221,221,Pm-3m,cubic,cod_1524326,cod,1524326,generated_spectra/all_1500/CmPd3_221/CmPd3_221.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0564,CmPt2_227,CmPt2_227,CmPt2,CmPt2,Cm1|Pt2::sg::227,227,Fd-3m,cubic,cod_1524327,cod,1524327,generated_spectra/all_1500/CmPt2_227/CmPt2_227.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0565,CmS2_129,CmS2_129,CmS2,CmS2,Cm1|S2::sg::129,129,P4/nmm,tetragonal,cod_9008339,cod,9008339,generated_spectra/all_1500/CmS2_129/CmS2_129.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0566,CmSe2_129,CmSe2_129,CmSe2,CmSe2,Cm1|Se2::sg::129,129,P4/nmm,tetragonal,cod_9008340,cod,9008340,generated_spectra/all_1500/CmSe2_129/CmSe2_129.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0567,CmSi2_141,CmSi2_141,CmSi2,CmSi2,Cm1|Si2::sg::141,141,I4_1/amd,tetragonal,cod_1536282,cod,1536282,generated_spectra/all_1500/CmSi2_141/CmSi2_141.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0568,CmSi_62,CmSi_62,CmSi,CmSi,Cm1|Si1::sg::62,62,Pnma,orthorhombic,cod_1536275,cod,1536275,generated_spectra/all_1500/CmSi_62/CmSi_62.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0569,Co(HN2)4_20,Co(HN2)4_20,Co(HN2)4,Co(HN2)4,Co1|H4|N8::sg::20,20,C222_1,orthorhombic,cod_4339292,cod,4339292,generated_spectra/all_1500/Co(HN2)4_20/Co(HN2)4_20.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0570,Co12P7_174,Co12P7_174,Co12P7,Co12P7,Co12|P7::sg::174,174,P-6,hexagonal,cod_2243664,cod,2243664,generated_spectra/all_1500/Co12P7_174/Co12P7_174.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0571,Co15O28_2,Co15O28_2,Co15O28,Co15O28,Co15|O28::sg::2,2,P-1,triclinic,mp-766681,materials_project,mp-766681,generated_spectra/all_1500/Co15O28_2/Co15O28_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0572,Co2P3O20_2,Co2P3O20_2,Co2P3O20,Co2P3O20,Co2|O20|P3::sg::2,2,P-1,triclinic,cod_1519050,cod,1519050,generated_spectra/all_1500/Co2P3O20_2/Co2P3O20_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0573,CoAsO4_1,CoAsO4_1,CoAsO4,CoAsO4,As1|Co1|O4::sg::1,1,P1,triclinic,cod_2104862,cod,2104862,generated_spectra/all_1500/CoAsO4_1/CoAsO4_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0574,CoAs_63,CoAs_63,CoAs,CoAs,As1|Co1::sg::63,63,Cmcm,orthorhombic,cod_9008927,cod,9008927,generated_spectra/all_1500/CoAs_63/CoAs_63.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0575,CoN14_62,CoN14_62,CoN14,CoN14,Co1|N14::sg::62,62,Pnma,orthorhombic,cod_2310647,cod,2310647,generated_spectra/all_1500/CoN14_62/CoN14_62.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0576,CoO2_1,CoO2_1,CoO2,CoO2,Co1|O2::sg::1,1,P1,triclinic,mp-1245119,materials_project,mp-1245119,generated_spectra/all_1500/CoO2_1/CoO2_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0577,CoO2_2,CoO2_2,CoO2,CoO2,Co1|O2::sg::2,2,P-1,triclinic,mp-1278455,materials_project,mp-1278455,generated_spectra/all_1500/CoO2_2/CoO2_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0578,CoO_1,CoO_1,CoO,CoO,Co1|O1::sg::1,1,P1,triclinic,mp-1245089,materials_project,mp-1245089,generated_spectra/all_1500/CoO_1/CoO_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0579,Co_136,Co_136,Co,Co,Co1::sg::136,136,P4_2/mnm,tetragonal,mp-1193227,materials_project,mp-1193227,generated_spectra/all_1500/Co_136/Co_136.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0580,Co_139,Co_139,Co,Co,Co1::sg::139,139,I4/mmm,tetragonal,cod_4105680,cod,4105680,generated_spectra/all_1500/Co_139/Co_139.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0581,Co_164,Co_164,Co,Co,Co1::sg::164,164,P-3m1,trigonal,mp-1271142,materials_project,mp-1271142,generated_spectra/all_1500/Co_164/Co_164.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0582,Co_186,Co_186,Co,Co,Co1::sg::186,186,P6_3mc,hexagonal,mp-669382,materials_project,mp-669382,generated_spectra/all_1500/Co_186/Co_186.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0583,Co_194,Co_194,Co,Co,Co1::sg::194,194,P6_3/mmc,hexagonal,mp-54,materials_project,mp-54,generated_spectra/all_1500/Co_194/Co_194.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0584,Co_225,Co_225,Co,Co,Co1::sg::225,225,Fm-3m,cubic,mp-102,materials_project,mp-102,generated_spectra/all_1500/Co_225/Co_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0585,Co_227,Co_227,Co,Co,Co1::sg::227,227,Fd-3m,cubic,mp-1072089,materials_project,mp-1072089,generated_spectra/all_1500/Co_227/Co_227.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0586,Co_229,Co_229,Co,Co,Co1::sg::229,229,Im-3m,cubic,mp-2647057,materials_project,mp-2647057,generated_spectra/all_1500/Co_229/Co_229.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0587,Cr(ClO2)3_167,Cr(ClO2)3_167,Cr(ClO2)3,Cr(ClO2)3,Cl3|Cr1|O6::sg::167,167,R-3c,trigonal,cod_1010199,cod,1010199,generated_spectra/all_1500/Cr(ClO2)3_167/Cr(ClO2)3_167.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0588,Cr(NF2)3_225,Cr(NF2)3_225,Cr(NF2)3,Cr(NF2)3,Cr1|F6|N3::sg::225,225,Fm-3m,cubic,cod_1010137,cod,1010137,generated_spectra/all_1500/Cr(NF2)3_225/Cr(NF2)3_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0589,Cr2B(PO4)3_143,Cr2B(PO4)3_143,Cr2B(PO4)3,Cr2B(PO4)3,B1|Cr2|O12|P3::sg::143,143,P3,trigonal,cod_8101262,cod,8101262,generated_spectra/all_1500/Cr2B(PO4)3_143/Cr2B(PO4)3_143.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0590,Cr2CuO4_122,Cr2CuO4_122,Cr2CuO4,Cr2CuO4,Cr2|Cu1|O4::sg::122,122,I-42d,tetragonal,cod_2310653,cod,2310653,generated_spectra/all_1500/Cr2CuO4_122/Cr2CuO4_122.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0591,Cr4(Bi4O11)3_159,Cr4(Bi4O11)3_159,Cr4(Bi4O11)3,Cr4(Bi4O11)3,Bi12|Cr4|O33::sg::159,159,P31c,trigonal,cod_9002510,cod,9002510,generated_spectra/all_1500/Cr4(Bi4O11)3_159/Cr4(Bi4O11)3_159.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0592,Cr4Bi2O15_2,Cr4Bi2O15_2,Cr4Bi2O15,Cr4Bi2O15,Bi2|Cr4|O15::sg::2,2,P-1,triclinic,cod_1518231,cod,1518231,generated_spectra/all_1500/Cr4Bi2O15_2/Cr4Bi2O15_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0593,CrN12_1,CrN12_1,CrN12,CrN12,Cr1|N12::sg::1,1,P1,triclinic,cod_1557260,cod,1557260,generated_spectra/all_1500/CrN12_1/CrN12_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0594,CrS_15,CrS_15,CrS,CrS,Cr1|S1::sg::15,15,C2/c,monoclinic,cod_9007443,cod,9007443,generated_spectra/all_1500/CrS_15/CrS_15.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0595,Cr_136,Cr_136,Cr,Cr,Cr1::sg::136,136,P4_2/mnm,tetragonal,mp-1192789,materials_project,mp-1192789,generated_spectra/all_1500/Cr_136/Cr_136.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0596,Cr_194,Cr_194,Cr,Cr,Cr1::sg::194,194,P6_3/mmc,hexagonal,mp-89,materials_project,mp-89,generated_spectra/all_1500/Cr_194/Cr_194.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0597,Cr_223,Cr_223,Cr,Cr,Cr1::sg::223,223,Pm-3n,cubic,mp-17,materials_project,mp-17,generated_spectra/all_1500/Cr_223/Cr_223.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0598,Cr_225,Cr_225,Cr,Cr,Cr1::sg::225,225,Fm-3m,cubic,mp-8633,materials_project,mp-8633,generated_spectra/all_1500/Cr_225/Cr_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0599,Cr_229,Cr_229,Cr,Cr,Cr1::sg::229,229,Im-3m,cubic,mp-90,materials_project,mp-90,generated_spectra/all_1500/Cr_229/Cr_229.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0600,Cr_63,Cr_63,Cr,Cr,Cr1::sg::63,63,Cmcm,orthorhombic,mp-1059289,materials_project,mp-1059289,generated_spectra/all_1500/Cr_63/Cr_63.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0601,Cs2O_19,Cs2O_19,Cs2O,Cs2O,Cs2|O1::sg::19,19,P2_12_12_1,orthorhombic,cod_1535014,cod,1535014,generated_spectra/all_1500/Cs2O_19/Cs2O_19.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0602,Cs3Os_221,Cs3Os_221,Cs3Os,Cs3Os,Cs3|Os1::sg::221,221,Pm-3m,cubic,cod_1531179,cod,1531179,generated_spectra/all_1500/Cs3Os_221/Cs3Os_221.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0603,Cs3P3O10_14,Cs3P3O10_14,Cs3P3O10,Cs3P3O10,Cs3|O10|P3::sg::14,14,P2_1/c,monoclinic,cod_1534742,cod,1534742,generated_spectra/all_1500/Cs3P3O10_14/Cs3P3O10_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0604,Cs4O7_220,Cs4O7_220,Cs4O7,Cs4O7,Cs4|O7::sg::220,220,I-43d,cubic,cod_1010172,cod,1010172,generated_spectra/all_1500/Cs4O7_220/Cs4O7_220.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0605,Cs5Mo21S23_176,Cs5Mo21S23_176,Cs5Mo21S23,Cs5Mo21S23,Cs5|Mo21|S23::sg::176,176,P6_3/m,hexagonal,cod_2006738,cod,2006738,generated_spectra/all_1500/Cs5Mo21S23_176/Cs5Mo21S23_176.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0606,Cs5P5Se12_81,Cs5P5Se12_81,Cs5P5Se12,Cs5P5Se12,Cs5|P5|Se12::sg::81,81,P-4,tetragonal,cod_7102351,cod,7102351,generated_spectra/all_1500/Cs5P5Se12_81/Cs5P5Se12_81.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0607,Cs6Mo7O31_2,Cs6Mo7O31_2,Cs6Mo7O31,Cs6Mo7O31,Cs6|Mo7|O31::sg::2,2,P-1,triclinic,cod_2003877,cod,2003877,generated_spectra/all_1500/Cs6Mo7O31_2/Cs6Mo7O31_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0608,CsAgO_119,CsAgO_119,CsAgO,CsAgO,Ag1|Cs1|O1::sg::119,119,I-4m2,tetragonal,cod_1509281,cod,1509281,generated_spectra/all_1500/CsAgO_119/CsAgO_119.cif,benchmark_target_mapping,Target CIF path is relative to this release.
