query_id,eval_id,sample_name,subset,source_type,source_database,source_origin,source_id,original_url,original_url_note,formula,formula_sum_from_cif,space_group,space_group_symbol,crystal_system,phase_id,target_phase_id,candidate_source_origin,spectrum_path,cif_path,json_path,theta_min_deg,theta_max_deg,num_points,intensity_min,intensity_max,is_real_spectrum,is_generated_spectrum,is_diagnostic_example,fit_status,warning_flags,notes
gen_0624,Cs_194,Cs_194,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-639727,,,Cs,,194,P6_3/mmc,hexagonal,mp-639727,mp-639727,,generated_spectra/all_1500/Cs_194/Cs_194.xy,generated_spectra/all_1500/Cs_194/Cs_194.cif,generated_spectra/all_1500/Cs_194/Cs_194.json,5.0,90.0,8501,0.45336786,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0625,Cs_213,Cs_213,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1183897,,,Cs,,213,P4_132,cubic,mp-1183897,mp-1183897,,generated_spectra/all_1500/Cs_213/Cs_213.xy,generated_spectra/all_1500/Cs_213/Cs_213.cif,generated_spectra/all_1500/Cs_213/Cs_213.json,5.0,90.0,8501,0.47801146,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0626,Cs_217,Cs_217,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1184151,,,Cs,,217,I-43m,cubic,mp-1184151,mp-1184151,,generated_spectra/all_1500/Cs_217/Cs_217.xy,generated_spectra/all_1500/Cs_217/Cs_217.cif,generated_spectra/all_1500/Cs_217/Cs_217.json,5.0,90.0,8501,0.21141648,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0627,Cs_223,Cs_223,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-949029,,,Cs,,223,Pm-3n,cubic,mp-949029,mp-949029,,generated_spectra/all_1500/Cs_223/Cs_223.xy,generated_spectra/all_1500/Cs_223/Cs_223.cif,generated_spectra/all_1500/Cs_223/Cs_223.json,5.0,90.0,8501,7.34966612,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0628,Cs_57,Cs_57,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1182809,,,Cs,,57,Pbcm,orthorhombic,mp-1182809,mp-1182809,,generated_spectra/all_1500/Cs_57/Cs_57.xy,generated_spectra/all_1500/Cs_57/Cs_57.cif,generated_spectra/all_1500/Cs_57/Cs_57.json,5.0,90.0,8501,0.47051445,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0629,Cs_62,Cs_62,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1007976,,,Cs,,62,Pnma,orthorhombic,mp-1007976,mp-1007976,,generated_spectra/all_1500/Cs_62/Cs_62.xy,generated_spectra/all_1500/Cs_62/Cs_62.cif,generated_spectra/all_1500/Cs_62/Cs_62.json,5.0,90.0,8501,0.93337631,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0630,Cs_64,Cs_64,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-573579,,,Cs,,64,Cmce,orthorhombic,mp-573579,mp-573579,,generated_spectra/all_1500/Cs_64/Cs_64.xy,generated_spectra/all_1500/Cs_64/Cs_64.cif,generated_spectra/all_1500/Cs_64/Cs_64.json,5.0,90.0,8501,0.10718114,100.00000763,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0631,Cu(H3N4)2_62,Cu(H3N4)2_62,generated_spectra,physically_constrained_generated,cod,cod,cod_7217246,,,Cu(H3N4)2,,62,Pnma,orthorhombic,cod_7217246,cod_7217246,,generated_spectra/all_1500/Cu(H3N4)2_62/Cu(H3N4)2_62.xy,generated_spectra/all_1500/Cu(H3N4)2_62/Cu(H3N4)2_62.cif,generated_spectra/all_1500/Cu(H3N4)2_62/Cu(H3N4)2_62.json,5.0,90.0,8501,1.61117077,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0632,Cu29S16_2,Cu29S16_2,generated_spectra,physically_constrained_generated,cod,cod,cod_9015182,,,Cu29S16,,2,P-1,triclinic,cod_9015182,cod_9015182,,generated_spectra/all_1500/Cu29S16_2/Cu29S16_2.xy,generated_spectra/all_1500/Cu29S16_2/Cu29S16_2.cif,generated_spectra/all_1500/Cu29S16_2/Cu29S16_2.json,5.0,90.0,8501,0.0,99.99999237,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0633,Cu3(AsO6)2_62,Cu3(AsO6)2_62,generated_spectra,physically_constrained_generated,cod,cod,cod_9005460,,,Cu3(AsO6)2,,62,Pnma,orthorhombic,cod_9005460,cod_9005460,,generated_spectra/all_1500/Cu3(AsO6)2_62/Cu3(AsO6)2_62.xy,generated_spectra/all_1500/Cu3(AsO6)2_62/Cu3(AsO6)2_62.cif,generated_spectra/all_1500/Cu3(AsO6)2_62/Cu3(AsO6)2_62.json,5.0,90.0,8501,0.37676606,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0634,Cu31S16_14,Cu31S16_14,generated_spectra,physically_constrained_generated,cod,cod,cod_8104300,,,Cu31S16,,14,P2_1/c,monoclinic,cod_8104300,cod_8104300,,generated_spectra/all_1500/Cu31S16_14/Cu31S16_14.xy,generated_spectra/all_1500/Cu31S16_14/Cu31S16_14.cif,generated_spectra/all_1500/Cu31S16_14/Cu31S16_14.json,5.0,90.0,8501,2.75423717,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0635,Cu31Te24_17,Cu31Te24_17,generated_spectra,physically_constrained_generated,cod,cod,cod_4345989,,,Cu31Te24,,17,P222_1,orthorhombic,cod_4345989,cod_4345989,,generated_spectra/all_1500/Cu31Te24_17/Cu31Te24_17.xy,generated_spectra/all_1500/Cu31Te24_17/Cu31Te24_17.cif,generated_spectra/all_1500/Cu31Te24_17/Cu31Te24_17.json,5.0,90.0,8501,0.54105669,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0636,CuAgO2_166,CuAgO2_166,generated_spectra,physically_constrained_generated,cod,cod,cod_3000420,,,CuAgO2,,166,R-3m,trigonal,cod_3000420,cod_3000420,,generated_spectra/all_1500/CuAgO2_166/CuAgO2_166.xy,generated_spectra/all_1500/CuAgO2_166/CuAgO2_166.cif,generated_spectra/all_1500/CuAgO2_166/CuAgO2_166.json,5.0,90.0,8501,0.59505171,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0637,CuAsO5_2,CuAsO5_2,generated_spectra,physically_constrained_generated,cod,cod,cod_9016162,,,CuAsO5,,2,P-1,triclinic,cod_9016162,cod_9016162,,generated_spectra/all_1500/CuAsO5_2/CuAsO5_2.xy,generated_spectra/all_1500/CuAsO5_2/CuAsO5_2.cif,generated_spectra/all_1500/CuAsO5_2/CuAsO5_2.json,5.0,90.0,8501,0.57161003,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0638,CuAsO6_2,CuAsO6_2,generated_spectra,physically_constrained_generated,cod,cod,cod_9001917,,,CuAsO6,,2,P-1,triclinic,cod_9001917,cod_9001917,,generated_spectra/all_1500/CuAsO6_2/CuAsO6_2.xy,generated_spectra/all_1500/CuAsO6_2/CuAsO6_2.cif,generated_spectra/all_1500/CuAsO6_2/CuAsO6_2.json,5.0,90.0,8501,1.51216304,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0639,CuHO_1,CuHO_1,generated_spectra,physically_constrained_generated,cod,cod,cod_4345988,,,CuHO,,1,P1,triclinic,cod_4345988,cod_4345988,,generated_spectra/all_1500/CuHO_1/CuHO_1.xy,generated_spectra/all_1500/CuHO_1/CuHO_1.cif,generated_spectra/all_1500/CuHO_1/CuHO_1.json,5.0,90.0,8501,2.84957933,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0640,CuMo7O24_2,CuMo7O24_2,generated_spectra,physically_constrained_generated,cod,cod,cod_7223492,,,CuMo7O24,,2,P-1,triclinic,cod_7223492,cod_7223492,,generated_spectra/all_1500/CuMo7O24_2/CuMo7O24_2.xy,generated_spectra/all_1500/CuMo7O24_2/CuMo7O24_2.cif,generated_spectra/all_1500/CuMo7O24_2/CuMo7O24_2.json,5.0,90.0,8501,0.56926,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0641,CuO_9,CuO_9,generated_spectra,physically_constrained_generated,cod,cod,cod_9016057,,,CuO,,9,Cc,monoclinic,cod_9016057,cod_9016057,,generated_spectra/all_1500/CuO_9/CuO_9.xy,generated_spectra/all_1500/CuO_9/CuO_9.cif,generated_spectra/all_1500/CuO_9/CuO_9.json,5.0,90.0,8501,0.78508341,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0642,CuPO3F_2,CuPO3F_2,generated_spectra,physically_constrained_generated,cod,cod,cod_7020039,,,CuPO3F,,2,P-1,triclinic,cod_7020039,cod_7020039,,generated_spectra/all_1500/CuPO3F_2/CuPO3F_2.xy,generated_spectra/all_1500/CuPO3F_2/CuPO3F_2.cif,generated_spectra/all_1500/CuPO3F_2/CuPO3F_2.json,5.0,90.0,8501,0.64184856,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0643,CuS2_198,CuS2_198,generated_spectra,physically_constrained_generated,cod,cod,cod_2101637,,,CuS2,,198,P2_13,cubic,cod_2101637,cod_2101637,,generated_spectra/all_1500/CuS2_198/CuS2_198.xy,generated_spectra/all_1500/CuS2_198/CuS2_198.cif,generated_spectra/all_1500/CuS2_198/CuS2_198.json,5.0,90.0,8501,0.40841973,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0644,CuS2_4,CuS2_4,generated_spectra,physically_constrained_generated,cod,cod,cod_2101636,,,CuS2,,4,P2_1,monoclinic,cod_2101636,cod_2101636,,generated_spectra/all_1500/CuS2_4/CuS2_4.xy,generated_spectra/all_1500/CuS2_4/CuS2_4.cif,generated_spectra/all_1500/CuS2_4/CuS2_4.json,5.0,90.0,8501,0.7023567,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0645,Cu_139,Cu_139,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1010136,,,Cu,,139,I4/mmm,tetragonal,mp-1010136,mp-1010136,,generated_spectra/all_1500/Cu_139/Cu_139.xy,generated_spectra/all_1500/Cu_139/Cu_139.cif,generated_spectra/all_1500/Cu_139/Cu_139.json,5.0,90.0,8501,0.37965071,99.99999237,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0646,Cu_164,Cu_164,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1120774,,,Cu,,164,P-3m1,trigonal,mp-1120774,mp-1120774,,generated_spectra/all_1500/Cu_164/Cu_164.xy,generated_spectra/all_1500/Cu_164/Cu_164.cif,generated_spectra/all_1500/Cu_164/Cu_164.json,5.0,90.0,8501,0.71614581,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0647,Cu_194,Cu_194,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-989695,,,Cu,,194,P6_3/mmc,hexagonal,mp-989695,mp-989695,,generated_spectra/all_1500/Cu_194/Cu_194.xy,generated_spectra/all_1500/Cu_194/Cu_194.cif,generated_spectra/all_1500/Cu_194/Cu_194.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0648,Cu_63,Cu_63,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1059259,,,Cu,,63,Cmcm,orthorhombic,mp-1059259,mp-1059259,,generated_spectra/all_1500/Cu_63/Cu_63.xy,generated_spectra/all_1500/Cu_63/Cu_63.cif,generated_spectra/all_1500/Cu_63/Cu_63.json,5.0,90.0,8501,1.46904516,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0649,Dy2O3_199,Dy2O3_199,generated_spectra,physically_constrained_generated,cod,cod,cod_1010336,,,Dy2O3,,199,I2_13,cubic,cod_1010336,cod_1010336,,generated_spectra/all_1500/Dy2O3_199/Dy2O3_199.xy,generated_spectra/all_1500/Dy2O3_199/Dy2O3_199.cif,generated_spectra/all_1500/Dy2O3_199/Dy2O3_199.json,5.0,90.0,8501,0.72418135,99.99999237,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0650,DyPo_225,DyPo_225,generated_spectra,physically_constrained_generated,cod,cod,cod_4031200,,,DyPo,,225,Fm-3m,cubic,cod_4031200,cod_4031200,,generated_spectra/all_1500/DyPo_225/DyPo_225.xy,generated_spectra/all_1500/DyPo_225/DyPo_225.cif,generated_spectra/all_1500/DyPo_225/DyPo_225.json,5.0,90.0,8501,0.56514919,100.00000763,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0651,Dy_194,Dy_194,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-88,,,Dy,,194,P6_3/mmc,hexagonal,mp-88,mp-88,,generated_spectra/all_1500/Dy_194/Dy_194.xy,generated_spectra/all_1500/Dy_194/Dy_194.cif,generated_spectra/all_1500/Dy_194/Dy_194.json,5.0,90.0,8501,0.04385965,100.00000763,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0652,Er2O3_199,Er2O3_199,generated_spectra,physically_constrained_generated,cod,cod,cod_1010334,,,Er2O3,,199,I2_13,cubic,cod_1010334,cod_1010334,,generated_spectra/all_1500/Er2O3_199/Er2O3_199.xy,generated_spectra/all_1500/Er2O3_199/Er2O3_199.cif,generated_spectra/all_1500/Er2O3_199/Er2O3_199.json,5.0,90.0,8501,1.27565169,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0653,ErCl3_12,ErCl3_12,generated_spectra,physically_constrained_generated,cod,cod,cod_6000034,,,ErCl3,,12,C2/m,monoclinic,cod_6000034,cod_6000034,,generated_spectra/all_1500/ErCl3_12/ErCl3_12.xy,generated_spectra/all_1500/ErCl3_12/ErCl3_12.cif,generated_spectra/all_1500/ErCl3_12/ErCl3_12.json,5.0,90.0,8501,1.76943696,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0654,Er_194,Er_194,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-99,,,Er,,194,P6_3/mmc,hexagonal,mp-99,mp-99,,generated_spectra/all_1500/Er_194/Er_194.xy,generated_spectra/all_1500/Er_194/Er_194.cif,generated_spectra/all_1500/Er_194/Er_194.json,5.0,90.0,8501,0.50409579,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0655,Eu2Mo4O15_2,Eu2Mo4O15_2,generated_spectra,physically_constrained_generated,cod,cod,cod_4318937,,,Eu2Mo4O15,,2,P-1,triclinic,cod_4318937,cod_4318937,,generated_spectra/all_1500/Eu2Mo4O15_2/Eu2Mo4O15_2.xy,generated_spectra/all_1500/Eu2Mo4O15_2/Eu2Mo4O15_2.cif,generated_spectra/all_1500/Eu2Mo4O15_2/Eu2Mo4O15_2.json,5.0,90.0,8501,0.82096624,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0656,Eu2O3_199,Eu2O3_199,generated_spectra,physically_constrained_generated,cod,cod,cod_1010339,,,Eu2O3,,199,I2_13,cubic,cod_1010339,cod_1010339,,generated_spectra/all_1500/Eu2O3_199/Eu2O3_199.xy,generated_spectra/all_1500/Eu2O3_199/Eu2O3_199.cif,generated_spectra/all_1500/Eu2O3_199/Eu2O3_199.json,5.0,90.0,8501,0.1112347,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0657,Eu2P3(HO4)3_2,Eu2P3(HO4)3_2,generated_spectra,physically_constrained_generated,cod,cod,cod_2001659,,,Eu2P3(HO4)3,,2,P-1,triclinic,cod_2001659,cod_2001659,,generated_spectra/all_1500/Eu2P3(HO4)3_2/Eu2P3(HO4)3_2.xy,generated_spectra/all_1500/Eu2P3(HO4)3_2/Eu2P3(HO4)3_2.cif,generated_spectra/all_1500/Eu2P3(HO4)3_2/Eu2P3(HO4)3_2.json,5.0,90.0,8501,0.24316111,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0658,Eu2P7Br_198,Eu2P7Br_198,generated_spectra,physically_constrained_generated,cod,cod,cod_1561068,,,Eu2P7Br,,198,P2_13,cubic,cod_1561068,cod_1561068,,generated_spectra/all_1500/Eu2P7Br_198/Eu2P7Br_198.xy,generated_spectra/all_1500/Eu2P7Br_198/Eu2P7Br_198.cif,generated_spectra/all_1500/Eu2P7Br_198/Eu2P7Br_198.json,5.0,90.0,8501,0.0,100.0,false,true,true,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0659,Eu2Si2O7_2,Eu2Si2O7_2,generated_spectra,physically_constrained_generated,cod,cod,cod_4004096,,,Eu2Si2O7,,2,P-1,triclinic,cod_4004096,cod_4004096,,generated_spectra/all_1500/Eu2Si2O7_2/Eu2Si2O7_2.xy,generated_spectra/all_1500/Eu2Si2O7_2/Eu2Si2O7_2.cif,generated_spectra/all_1500/Eu2Si2O7_2/Eu2Si2O7_2.json,5.0,90.0,8501,0.15835313,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0660,Eu3(Al3Rh)4_194,Eu3(Al3Rh)4_194,generated_spectra,physically_constrained_generated,cod,cod,cod_7704165,,,Eu3(Al3Rh)4,,194,P6_3/mmc,hexagonal,cod_7704165,cod_7704165,,generated_spectra/all_1500/Eu3(Al3Rh)4_194/Eu3(Al3Rh)4_194.xy,generated_spectra/all_1500/Eu3(Al3Rh)4_194/Eu3(Al3Rh)4_194.cif,generated_spectra/all_1500/Eu3(Al3Rh)4_194/Eu3(Al3Rh)4_194.json,5.0,90.0,8501,0.98194498,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0661,Eu3BeO5_14,Eu3BeO5_14,generated_spectra,physically_constrained_generated,cod,cod,cod_2002511,,,Eu3BeO5,,14,P2_1/c,monoclinic,cod_2002511,cod_2002511,,generated_spectra/all_1500/Eu3BeO5_14/Eu3BeO5_14.xy,generated_spectra/all_1500/Eu3BeO5_14/Eu3BeO5_14.cif,generated_spectra/all_1500/Eu3BeO5_14/Eu3BeO5_14.json,5.0,90.0,8501,0.68270481,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0662,Eu5Pb3_140,Eu5Pb3_140,generated_spectra,physically_constrained_generated,cod,cod,cod_1524379,,,Eu5Pb3,,140,I4/mcm,tetragonal,cod_1524379,cod_1524379,,generated_spectra/all_1500/Eu5Pb3_140/Eu5Pb3_140.xy,generated_spectra/all_1500/Eu5Pb3_140/Eu5Pb3_140.cif,generated_spectra/all_1500/Eu5Pb3_140/Eu5Pb3_140.json,5.0,90.0,8501,2.52517414,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0663,EuMg4_194,EuMg4_194,generated_spectra,physically_constrained_generated,cod,cod,cod_1525505,,,EuMg4,,194,P6_3/mmc,hexagonal,cod_1525505,cod_1525505,,generated_spectra/all_1500/EuMg4_194/EuMg4_194.xy,generated_spectra/all_1500/EuMg4_194/EuMg4_194.cif,generated_spectra/all_1500/EuMg4_194/EuMg4_194.json,5.0,90.0,8501,0.07861635,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0664,EuP3O7_2,EuP3O7_2,generated_spectra,physically_constrained_generated,cod,cod,cod_1524602,,,EuP3O7,,2,P-1,triclinic,cod_1524602,cod_1524602,,generated_spectra/all_1500/EuP3O7_2/EuP3O7_2.xy,generated_spectra/all_1500/EuP3O7_2/EuP3O7_2.cif,generated_spectra/all_1500/EuP3O7_2/EuP3O7_2.json,5.0,90.0,8501,0.98441339,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0665,EuP4HO12_2,EuP4HO12_2,generated_spectra,physically_constrained_generated,cod,cod,cod_1538456,,,EuP4HO12,,2,P-1,triclinic,cod_1538456,cod_1538456,,generated_spectra/all_1500/EuP4HO12_2/EuP4HO12_2.xy,generated_spectra/all_1500/EuP4HO12_2/EuP4HO12_2.cif,generated_spectra/all_1500/EuP4HO12_2/EuP4HO12_2.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0666,EuPo_225,EuPo_225,generated_spectra,physically_constrained_generated,cod,cod,cod_4031201,,,EuPo,,225,Fm-3m,cubic,cod_4031201,cod_4031201,,generated_spectra/all_1500/EuPo_225/EuPo_225.xy,generated_spectra/all_1500/EuPo_225/EuPo_225.cif,generated_spectra/all_1500/EuPo_225/EuPo_225.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0667,Eu_194,Eu_194,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-21462,,,Eu,,194,P6_3/mmc,hexagonal,mp-21462,mp-21462,,generated_spectra/all_1500/Eu_194/Eu_194.xy,generated_spectra/all_1500/Eu_194/Eu_194.cif,generated_spectra/all_1500/Eu_194/Eu_194.json,5.0,90.0,8501,0.44205874,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0668,Eu_63,Eu_63,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1057315,,,Eu,,63,Cmcm,orthorhombic,mp-1057315,mp-1057315,,generated_spectra/all_1500/Eu_63/Eu_63.xy,generated_spectra/all_1500/Eu_63/Eu_63.cif,generated_spectra/all_1500/Eu_63/Eu_63.json,5.0,90.0,8501,0.77092505,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0669,F2_12,F2_12,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-561367,,,F2,,12,C2/m,monoclinic,mp-561367,mp-561367,,generated_spectra/all_1500/F2_12/F2_12.xy,generated_spectra/all_1500/F2_12/F2_12.cif,generated_spectra/all_1500/F2_12/F2_12.json,5.0,90.0,8501,0.03841721,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0670,F2_15,F2_15,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-561203,,,F2,,15,C2/c,monoclinic,mp-561203,mp-561203,,generated_spectra/all_1500/F2_15/F2_15.xy,generated_spectra/all_1500/F2_15/F2_15.cif,generated_spectra/all_1500/F2_15/F2_15.json,5.0,90.0,8501,0.0450045,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0671,F2_223,F2_223,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-21848,,,F2,,223,Pm-3n,cubic,mp-21848,mp-21848,,generated_spectra/all_1500/F2_223/F2_223.xy,generated_spectra/all_1500/F2_223/F2_223.cif,generated_spectra/all_1500/F2_223/F2_223.json,5.0,90.0,8501,0.02849815,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_0672,F2_63,F2_63,generated_spectra,physically_constrained_generated,cod,cod,cod_2310333,,,F2,,63,Cmcm,orthorhombic,cod_2310333,cod_2310333,,generated_spectra/all_1500/F2_63/F2_63.xy,generated_spectra/all_1500/F2_63/F2_63.cif,generated_spectra/all_1500/F2_63/F2_63.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0673,F2_64,F2_64,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-760482,,,F2,,64,Cmce,orthorhombic,mp-760482,mp-760482,,generated_spectra/all_1500/F2_64/F2_64.xy,generated_spectra/all_1500/F2_64/F2_64.cif,generated_spectra/all_1500/F2_64/F2_64.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_0674,Fe(NF2)3_216,Fe(NF2)3_216,generated_spectra,physically_constrained_generated,cod,cod,cod_1010085,,,Fe(NF2)3,,216,F-43m,cubic,cod_1010085,cod_1010085,,generated_spectra/all_1500/Fe(NF2)3_216/Fe(NF2)3_216.xy,generated_spectra/all_1500/Fe(NF2)3_216/Fe(NF2)3_216.cif,generated_spectra/all_1500/Fe(NF2)3_216/Fe(NF2)3_216.json,5.0,90.0,8501,0.69532233,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_0675,Fe2(SiO3)3_2,Fe2(SiO3)3_2,generated_spectra,physically_constrained_generated,cod,cod,cod_9010047,,,Fe2(SiO3)3,,2,P-1,triclinic,cod_9010047,cod_9010047,,generated_spectra/all_1500/Fe2(SiO3)3_2/Fe2(SiO3)3_2.xy,generated_spectra/all_1500/Fe2(SiO3)3_2/Fe2(SiO3)3_2.cif,generated_spectra/all_1500/Fe2(SiO3)3_2/Fe2(SiO3)3_2.json,5.0,90.0,8501,1.06007063,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
